customer_id,signup_date,snapshot_date,tenure_months,country,industry,company_size,subscription_plan,contract_type,monthly_revenue,auto_renew,monthly_logins,active_days_last_30,avg_session_minutes,feature_usage_score,days_since_last_login,usage_change_30d,support_tickets_last_90d,avg_resolution_hours,customer_satisfaction_score,failed_payments_last_6m,payment_method,churn_probability,churn,revenue_per_login,support_ticket_rate,engagement_ratio,is_inactive,is_declining_usage,is_low_satisfaction,is_payment_risk,is_non_renewing
CUST_004476,2024-11-03,2026-06-30,19,India,Professional Services,Small,Basic,Annual,46.7,1,24,7,9.5,24.8,23,5.0,1,27.3,60.1,0,ACH,0.16999999999999998,0,1.9458333333333335,0.3333333333333333,0.23333333333333334,1,0,0,0,0
CUST_004477,2021-10-20,2026-06-30,56,United Kingdom,Retail,Small,Pro,Annual,102.86,1,31,16,12.6,58.0,14,15.9,1,30.9,67.6,0,Credit Card,0.05,1,3.318064516129032,0.3333333333333333,0.5333333333333333,1,0,0,0,0
CUST_004478,2024-08-08,2026-06-30,22,Germany,Healthcare,Small,Enterprise,Annual,539.65,1,70,20,32.6,99.5,10,-9.0,1,13.4,76.0,0,Credit Card,0.05,0,7.709285714285714,0.3333333333333333,0.6666666666666666,0,1,0,0,0
CUST_004479,2022-02-21,2026-06-30,52,United States,Technology,Small,Basic,Monthly,48.17,0,16,2,8.6,39.6,28,10.5,4,30.5,56.4,0,Wire Transfer,0.32,0,3.010625,1.3333333333333333,0.06666666666666667,1,0,1,0,0
CUST_004480,2023-10-10,2026-06-30,32,Germany,Healthcare,Mid-Market,Pro,Monthly,95.17,0,42,14,15.2,54.6,16,-6.4,1,25.2,70.4,0,ACH,0.05,0,2.265952380952381,0.3333333333333333,0.4666666666666667,1,1,0,0,0
CUST_004481,2024-02-13,2026-06-30,28,India,Manufacturing,Small,Business,Monthly,267.99,1,58,20,17.9,74.6,10,5.1,0,20.8,72.9,0,Wire Transfer,0.05,1,4.620517241379311,0.0,0.6666666666666666,0,0,0,0,0
CUST_004482,2024-12-15,2026-06-30,18,United States,Technology,Enterprise,Enterprise,Monthly,651.41,0,84,26,22.3,97.8,4,20.3,0,16.5,74.6,1,Credit Card,0.13,0,7.754880952380952,0.0,0.8666666666666667,0,0,0,1,0
CUST_004483,2022-04-22,2026-06-30,50,India,Professional Services,Mid-Market,Business,Annual,254.27,1,59,19,25.2,70.1,11,28.0,1,28.7,76.4,0,Credit Card,0.05,0,4.3096610169491525,0.3333333333333333,0.6333333333333333,0,0,0,0,0
CUST_004484,2026-02-12,2026-06-30,4,United Kingdom,Professional Services,Mid-Market,Business,Annual,241.79,1,35,25,23.6,76.5,5,21.0,0,11.7,85.5,1,Credit Card,0.13,0,6.908285714285714,0.0,0.8333333333333334,0,0,0,1,0
CUST_004485,2024-02-10,2026-06-30,28,Germany,Finance,Enterprise,Business,Annual,270.43,1,88,22,23.2,63.9,8,-0.7,1,17.5,75.9,0,Credit Card,0.05,0,3.073068181818182,0.3333333333333333,0.7333333333333333,0,1,0,0,0
CUST_004486,2024-08-07,2026-06-30,22,United States,Professional Services,Mid-Market,Business,Annual,240.31,1,59,13,21.4,69.1,17,25.8,0,18.6,84.8,0,ACH,0.05,0,4.073050847457627,0.0,0.43333333333333335,1,0,0,0,0
CUST_004487,2023-09-29,2026-06-30,33,United Kingdom,Retail,Small,Basic,Monthly,45.61,1,22,3,7.7,37.0,27,18.3,2,36.6,62.6,1,Credit Card,0.25,0,2.0731818181818182,0.6666666666666666,0.1,1,0,0,1,0
CUST_004488,2025-03-01,2026-06-30,15,Canada,Retail,Enterprise,Enterprise,Annual,539.49,0,112,19,30.4,81.3,11,-9.8,0,9.3,79.8,0,Credit Card,0.05,0,4.8168750000000005,0.0,0.6333333333333333,0,1,0,0,0
CUST_004489,2023-02-24,2026-06-30,40,India,Technology,Small,Pro,Annual,99.51,1,27,14,18.7,56.6,16,-21.0,0,23.8,75.2,0,Credit Card,0.15000000000000002,0,3.6855555555555557,0.0,0.4666666666666667,1,1,0,0,0
CUST_004490,2024-07-08,2026-06-30,23,India,Professional Services,Small,Basic,Monthly,44.8,1,11,8,11.5,40.2,22,-34.0,0,38.7,72.0,1,Credit Card,0.35000000000000003,0,4.072727272727272,0.0,0.26666666666666666,1,1,0,1,0
CUST_004491,2025-06-28,2026-06-30,12,United States,Healthcare,Mid-Market,Business,Monthly,266.66,1,75,25,19.2,69.4,5,35.2,0,16.6,84.8,0,Credit Card,0.05,0,3.555466666666667,0.0,0.8333333333333334,0,0,0,0,0
CUST_004492,2025-06-12,2026-06-30,12,India,Manufacturing,Small,Pro,Monthly,96.13,0,29,11,19.8,57.7,19,-31.0,2,18.8,78.8,2,Credit Card,0.23000000000000004,0,3.3148275862068965,0.6666666666666666,0.36666666666666664,1,1,0,1,0
CUST_004493,2022-12-28,2026-06-30,42,India,Finance,Mid-Market,Pro,Monthly,92.63,0,32,11,16.2,44.2,19,-4.4,0,34.3,73.8,0,ACH,0.05,0,2.8946875,0.0,0.36666666666666664,1,1,0,0,0
CUST_004494,2025-02-15,2026-06-30,16,United Kingdom,Finance,Enterprise,Enterprise,Annual,632.41,1,78,25,30.1,95.6,5,7.8,1,2.0,99.0,0,ACH,0.05,0,8.107820512820512,0.3333333333333333,0.8333333333333334,0,0,0,0,0
CUST_004495,2024-11-26,2026-06-30,19,United States,Professional Services,Mid-Market,Business,Annual,259.9,1,29,16,19.8,71.3,14,-24.0,1,15.4,78.5,2,Credit Card,0.23000000000000004,1,8.96206896551724,0.3333333333333333,0.5333333333333333,1,1,0,1,0
CUST_004496,2023-05-02,2026-06-30,37,United States,Healthcare,Small,Basic,Monthly,53.08,0,16,7,8.2,27.3,23,33.5,1,34.2,65.8,0,Credit Card,0.16999999999999998,0,3.3175,0.3333333333333333,0.23333333333333334,1,0,0,0,0
CUST_004497,2024-10-17,2026-06-30,20,United States,Technology,Small,Basic,Monthly,44.84,1,17,10,10.8,32.1,20,47.9,0,31.9,62.3,0,Wire Transfer,0.05,0,2.6376470588235295,0.0,0.3333333333333333,1,0,0,0,0
CUST_004498,2024-07-04,2026-06-30,23,United States,Professional Services,Small,Basic,Annual,44.32,1,23,10,4.7,25.5,20,2.7,2,29.1,63.6,0,ACH,0.05,0,1.9269565217391305,0.6666666666666666,0.3333333333333333,1,0,0,0,0
CUST_004499,2025-03-19,2026-06-30,15,India,Technology,Small,Basic,Monthly,52.82,0,15,11,8.3,41.1,19,-4.0,2,23.1,67.9,0,Credit Card,0.05,0,3.521333333333333,0.6666666666666666,0.36666666666666664,1,1,0,0,0
CUST_004500,2024-09-19,2026-06-30,21,United States,Professional Services,Mid-Market,Business,Annual,214.06,1,53,16,19.9,76.0,14,-14.4,1,18.7,82.2,1,Credit Card,0.13,0,4.038867924528302,0.3333333333333333,0.5333333333333333,1,1,0,1,0
CUST_004501,2023-01-04,2026-06-30,41,Germany,Professional Services,Mid-Market,Business,Annual,233.87,1,65,21,21.2,83.3,9,7.7,1,13.2,76.4,1,ACH,0.13,0,3.598,0.3333333333333333,0.7,0,0,0,1,0
CUST_004502,2023-10-16,2026-06-30,32,United Kingdom,Technology,Mid-Market,Pro,Monthly,99.27,1,41,14,17.1,40.5,16,-41.9,1,23.4,66.5,0,Credit Card,0.15000000000000002,0,2.4212195121951217,0.3333333333333333,0.4666666666666667,1,1,0,0,0
CUST_004503,2021-07-06,2026-06-30,59,United Kingdom,Retail,Mid-Market,Business,Monthly,232.45,1,48,27,16.4,82.1,3,1.6,0,14.9,79.0,1,ACH,0.13,0,4.842708333333333,0.0,0.9,0,0,0,1,0
CUST_004504,2022-08-15,2026-06-30,46,United States,Professional Services,Small,Basic,Monthly,49.52,1,8,10,16.7,21.9,20,14.6,5,28.3,58.0,0,Wire Transfer,0.2,0,6.19,1.6666666666666667,0.3333333333333333,1,0,1,0,0
CUST_004505,2026-05-01,2026-06-30,1,United Kingdom,Professional Services,Small,Pro,Monthly,93.31,0,50,14,15.9,54.6,16,-12.2,3,21.9,71.3,0,ACH,0.1,0,1.8662,1.0,0.4666666666666667,1,1,0,0,0
CUST_004506,2024-07-20,2026-06-30,23,United Kingdom,Healthcare,Mid-Market,Pro,Monthly,105.39,1,45,17,18.3,74.1,13,5.0,3,31.2,76.4,0,Wire Transfer,0.1,0,2.342,1.0,0.5666666666666667,0,0,0,0,0
CUST_004507,2024-12-27,2026-06-30,18,United Kingdom,Retail,Small,Pro,Monthly,102.55,1,30,15,19.8,42.2,15,9.9,0,36.4,63.2,0,Wire Transfer,0.05,0,3.4183333333333334,0.0,0.5,1,0,0,0,0
CUST_004508,2023-07-12,2026-06-30,35,United States,Retail,Small,Basic,Monthly,49.67,1,16,10,17.3,35.0,20,6.7,0,27.7,76.9,1,ACH,0.13,1,3.104375,0.0,0.3333333333333333,1,0,0,1,0
CUST_004509,2025-02-09,2026-06-30,16,Germany,Technology,Mid-Market,Business,Annual,244.58,1,59,21,22.7,66.5,9,-8.2,1,25.4,69.2,2,ACH,0.13,0,4.14542372881356,0.3333333333333333,0.7,0,1,0,1,0
CUST_004510,2021-08-31,2026-06-30,57,United States,Retail,Small,Basic,Monthly,46.47,1,13,6,6.4,30.3,24,13.5,2,24.2,72.2,0,ACH,0.16999999999999998,0,3.5746153846153845,0.6666666666666666,0.2,1,0,0,0,0
CUST_004511,2024-12-10,2026-06-30,18,United Kingdom,Finance,Small,Business,Annual,247.32,1,53,18,17.0,67.0,12,-16.6,1,23.3,76.1,0,ACH,0.15000000000000002,0,4.666415094339622,0.3333333333333333,0.6,0,1,0,0,0
CUST_004512,2023-11-07,2026-06-30,31,Canada,Finance,Small,Basic,Monthly,45.98,0,17,10,11.8,13.7,20,-20.4,1,32.0,61.4,0,ACH,0.15000000000000002,0,2.704705882352941,0.3333333333333333,0.3333333333333333,1,1,0,0,0
CUST_004513,2025-10-23,2026-06-30,8,United States,Healthcare,Small,Pro,Monthly,108.49,1,24,12,14.6,59.1,18,-13.2,2,16.1,70.0,0,Credit Card,0.05,0,4.520416666666667,0.6666666666666666,0.4,1,1,0,0,0
CUST_004514,2021-12-10,2026-06-30,54,Australia,Professional Services,Mid-Market,Pro,Monthly,100.58,1,51,14,22.6,55.1,16,5.2,3,20.3,63.7,0,ACH,0.1,0,1.972156862745098,1.0,0.4666666666666667,1,0,0,0,0
CUST_004515,2021-12-07,2026-06-30,54,United States,Technology,Small,Basic,Monthly,46.87,1,9,9,7.1,27.4,21,-36.2,1,27.8,56.5,1,Wire Transfer,0.45,0,5.207777777777777,0.3333333333333333,0.3,1,1,1,1,0
CUST_004516,2022-07-07,2026-06-30,47,India,Finance,Enterprise,Enterprise,Monthly,645.9,0,58,23,26.0,100.0,7,-23.5,1,13.5,78.0,0,ACH,0.15000000000000002,0,11.136206896551723,0.3333333333333333,0.7666666666666667,0,1,0,0,0
CUST_004517,2024-09-07,2026-06-30,21,India,Technology,Small,Basic,Monthly,48.89,1,22,9,5.7,39.3,21,-22.4,3,31.2,64.7,0,ACH,0.32,0,2.222272727272727,1.0,0.3,1,1,0,0,0
CUST_004518,2026-02-15,2026-06-30,4,United States,Technology,Small,Pro,Annual,105.92,1,32,14,25.4,55.0,16,2.9,1,21.6,68.5,0,Credit Card,0.05,0,3.31,0.3333333333333333,0.4666666666666667,1,0,0,0,0
CUST_004519,2022-12-02,2026-06-30,42,United States,Professional Services,Small,Basic,Monthly,52.35,1,20,6,16.4,39.3,24,-16.4,2,24.3,62.6,0,Credit Card,0.27,0,2.6175,0.6666666666666666,0.2,1,1,0,0,0
CUST_004520,2024-04-21,2026-06-30,26,United States,Healthcare,Enterprise,Enterprise,Annual,612.07,1,89,27,26.0,96.3,3,-22.1,1,2.2,77.0,0,Wire Transfer,0.15000000000000002,0,6.877191011235956,0.3333333333333333,0.9,0,1,0,0,0
CUST_004521,2021-07-19,2026-06-30,59,India,Technology,Small,Basic,Monthly,45.89,0,15,4,8.7,34.7,26,-26.1,2,27.5,56.9,0,ACH,0.37,0,3.0593333333333335,0.6666666666666666,0.13333333333333333,1,1,1,0,0
CUST_004522,2022-12-25,2026-06-30,42,United Kingdom,Professional Services,Mid-Market,Business,Annual,241.77,1,58,16,20.4,78.6,14,-19.1,0,17.2,76.2,0,Credit Card,0.15000000000000002,0,4.168448275862069,0.0,0.5333333333333333,1,1,0,0,0
CUST_004523,2023-10-08,2026-06-30,32,United States,Technology,Enterprise,Enterprise,Annual,706.49,1,95,25,23.0,93.9,5,-11.5,2,20.2,82.9,0,Credit Card,0.05,0,7.4367368421052635,0.6666666666666666,0.8333333333333334,0,1,0,0,0
CUST_004524,2021-07-25,2026-06-30,59,Canada,Healthcare,Small,Pro,Annual,96.27,0,42,10,15.5,52.0,20,-23.7,1,24.5,73.3,0,Credit Card,0.15000000000000002,0,2.2921428571428573,0.3333333333333333,0.3333333333333333,1,1,0,0,0
CUST_004525,2022-06-25,2026-06-30,48,United States,Manufacturing,Small,Pro,Monthly,97.73,0,29,17,18.7,49.3,13,3.5,2,20.8,73.2,0,Credit Card,0.05,0,3.37,0.6666666666666666,0.5666666666666667,0,0,0,0,0
CUST_004526,2024-02-29,2026-06-30,27,United Kingdom,Manufacturing,Mid-Market,Business,Annual,243.13,0,64,19,22.3,69.5,11,-3.8,0,25.1,78.1,0,ACH,0.05,0,3.79890625,0.0,0.6333333333333333,0,1,0,0,0
CUST_004527,2026-04-28,2026-06-30,2,Canada,Technology,Mid-Market,Business,Annual,237.3,1,55,15,21.0,67.7,15,23.8,1,20.5,78.4,0,Credit Card,0.05,0,4.3145454545454545,0.3333333333333333,0.5,1,0,0,0,0
CUST_004528,2025-12-16,2026-06-30,6,United States,Manufacturing,Small,Pro,Annual,102.48,1,32,13,14.4,53.7,17,33.9,1,23.2,75.9,1,ACH,0.13,0,3.2025,0.3333333333333333,0.43333333333333335,1,0,0,1,0
CUST_004529,2024-03-26,2026-06-30,27,Australia,Retail,Enterprise,Business,Annual,232.33,1,51,25,20.4,79.1,5,-3.5,1,9.1,74.0,1,Credit Card,0.13,0,4.5554901960784315,0.3333333333333333,0.8333333333333334,0,1,0,1,0
CUST_004530,2023-08-27,2026-06-30,34,United States,Retail,Mid-Market,Pro,Monthly,94.89,0,32,11,16.8,62.2,19,9.6,1,20.0,80.4,0,Wire Transfer,0.05,0,2.9653125,0.3333333333333333,0.36666666666666664,1,0,0,0,0
CUST_004531,2026-04-07,2026-06-30,2,United Kingdom,Finance,Enterprise,Enterprise,Annual,608.24,1,71,23,35.8,93.7,7,12.6,0,12.1,71.9,0,Credit Card,0.05,0,8.566760563380281,0.0,0.7666666666666667,0,0,0,0,0
CUST_004532,2025-10-16,2026-06-30,8,United Kingdom,Manufacturing,Small,Basic,Monthly,48.39,1,12,9,8.5,43.8,21,1.8,3,28.0,59.1,0,Credit Card,0.32,0,4.0325,1.0,0.3,1,0,1,0,0
CUST_004533,2022-12-14,2026-06-30,42,India,Retail,Small,Business,Monthly,251.03,1,50,24,19.0,65.8,6,-15.3,4,20.7,70.5,0,Credit Card,0.2,0,5.0206,1.3333333333333333,0.8,0,1,0,0,0
CUST_004534,2022-09-21,2026-06-30,45,Canada,Manufacturing,Small,Business,Monthly,248.61,0,37,17,18.4,83.4,13,7.1,0,19.4,77.2,1,ACH,0.13,0,6.71918918918919,0.0,0.5666666666666667,0,0,0,1,0
CUST_004535,2026-04-08,2026-06-30,2,India,Professional Services,Enterprise,Enterprise,Annual,563.89,1,75,22,37.5,99.8,8,-25.5,2,2.0,78.6,0,Credit Card,0.15000000000000002,0,7.518533333333333,0.6666666666666666,0.7333333333333333,0,1,0,0,0
CUST_004536,2023-12-02,2026-06-30,30,United States,Professional Services,Small,Basic,Monthly,52.59,0,15,3,17.4,23.7,27,7.8,2,28.9,59.3,0,Credit Card,0.27,0,3.5060000000000002,0.6666666666666666,0.1,1,0,1,0,0
CUST_004537,2026-01-06,2026-06-30,5,India,Manufacturing,Mid-Market,Business,Annual,263.23,1,63,19,21.8,65.6,11,-3.1,1,19.7,78.0,1,Credit Card,0.13,0,4.178253968253968,0.3333333333333333,0.6333333333333333,0,1,0,1,0
CUST_004538,2022-11-10,2026-06-30,43,United States,Finance,Small,Basic,Annual,46.66,1,10,8,10.5,29.6,22,3.5,2,37.2,70.6,0,Credit Card,0.16999999999999998,0,4.6659999999999995,0.6666666666666666,0.26666666666666666,1,0,0,0,0
CUST_004539,2022-04-25,2026-06-30,50,Germany,Technology,Small,Basic,Monthly,50.17,0,17,10,9.0,38.8,20,2.0,2,22.2,62.5,0,Credit Card,0.05,0,2.9511764705882353,0.6666666666666666,0.3333333333333333,1,0,0,0,0
CUST_004540,2022-02-21,2026-06-30,52,United States,Retail,Small,Pro,Monthly,96.57,0,37,15,11.6,36.8,15,27.5,3,19.7,60.4,0,Credit Card,0.1,0,2.61,1.0,0.5,1,0,0,0,0
CUST_004541,2023-06-23,2026-06-30,36,India,Technology,Mid-Market,Business,Annual,262.49,1,56,20,21.9,77.1,10,-15.2,1,19.6,91.4,1,ACH,0.23000000000000004,1,4.687321428571429,0.3333333333333333,0.6666666666666666,0,1,0,1,0
CUST_004542,2023-04-29,2026-06-30,38,India,Manufacturing,Small,Basic,Monthly,51.1,1,18,8,4.1,39.5,22,16.6,2,24.9,71.0,0,ACH,0.16999999999999998,0,2.838888888888889,0.6666666666666666,0.26666666666666666,1,0,0,0,0
CUST_004543,2021-11-10,2026-06-30,55,Canada,Manufacturing,Mid-Market,Business,Annual,264.64,1,61,21,18.8,89.7,9,1.7,2,20.7,72.3,0,Credit Card,0.05,0,4.338360655737705,0.6666666666666666,0.7,0,0,0,0,0
CUST_004544,2023-05-28,2026-06-30,37,United Kingdom,Retail,Mid-Market,Business,Annual,237.21,0,55,16,20.0,86.8,14,28.9,0,18.8,84.0,0,Wire Transfer,0.05,0,4.312909090909091,0.0,0.5333333333333333,1,0,0,0,0
CUST_004545,2024-03-21,2026-06-30,27,United Kingdom,Technology,Enterprise,Business,Annual,232.13,1,52,20,26.3,71.6,10,-26.1,1,21.5,81.6,0,Wire Transfer,0.15000000000000002,0,4.464038461538461,0.3333333333333333,0.6666666666666666,0,1,0,0,0
CUST_004546,2022-09-15,2026-06-30,45,United States,Professional Services,Mid-Market,Basic,Annual,44.45,0,18,3,10.3,30.0,27,-2.2,0,42.0,69.8,0,Wire Transfer,0.16999999999999998,0,2.4694444444444446,0.0,0.1,1,1,0,0,0
CUST_004547,2023-07-06,2026-06-30,35,Germany,Retail,Mid-Market,Business,Monthly,282.31,1,48,23,18.1,84.0,7,7.1,2,16.4,79.3,1,ACH,0.13,0,5.881458333333334,0.6666666666666666,0.7666666666666667,0,0,0,1,0
CUST_004548,2022-04-10,2026-06-30,50,Germany,Healthcare,Mid-Market,Basic,Monthly,51.22,1,6,13,14.4,45.1,17,-0.3,1,27.8,67.6,0,Wire Transfer,0.05,0,8.536666666666667,0.3333333333333333,0.43333333333333335,1,1,0,0,0
CUST_004549,2023-11-02,2026-06-30,31,United Kingdom,Retail,Small,Basic,Annual,52.05,1,14,6,9.5,39.3,24,-30.9,2,35.1,69.4,0,Wire Transfer,0.27,0,3.7178571428571425,0.6666666666666666,0.2,1,1,0,0,0
CUST_004550,2022-02-22,2026-06-30,52,United States,Technology,Small,Basic,Monthly,45.49,0,14,8,6.0,25.2,22,-13.0,4,39.5,63.1,0,ACH,0.21999999999999997,0,3.2492857142857146,1.3333333333333333,0.26666666666666666,1,1,0,0,0
CUST_004551,2026-03-12,2026-06-30,3,India,Manufacturing,Enterprise,Enterprise,Annual,618.03,1,91,27,32.5,91.7,3,-16.8,1,16.0,77.0,1,Credit Card,0.23000000000000004,0,6.791538461538461,0.3333333333333333,0.9,0,1,0,1,0
CUST_004552,2026-03-27,2026-06-30,3,United States,Technology,Small,Pro,Monthly,90.48,1,35,18,16.7,50.5,12,36.9,2,29.9,63.5,0,Credit Card,0.05,0,2.5851428571428574,0.6666666666666666,0.6,0,0,0,0,0
CUST_004553,2025-12-05,2026-06-30,6,United Kingdom,Retail,Small,Pro,Monthly,101.25,1,30,13,7.1,45.2,17,2.1,1,23.3,69.6,0,Wire Transfer,0.05,0,3.375,0.3333333333333333,0.43333333333333335,1,0,0,0,0
CUST_004554,2023-09-06,2026-06-30,33,United States,Technology,Mid-Market,Business,Annual,249.25,1,60,17,22.6,77.3,13,-20.4,0,20.4,75.0,0,Credit Card,0.15000000000000002,0,4.154166666666667,0.0,0.5666666666666667,0,1,0,0,0
CUST_004555,2022-12-06,2026-06-30,42,United States,Technology,Mid-Market,Business,Monthly,245.29,0,68,21,19.3,67.8,9,15.0,0,16.6,78.9,0,Credit Card,0.05,0,3.607205882352941,0.0,0.7,0,0,0,0,0
CUST_004556,2025-05-08,2026-06-30,13,United States,Technology,Small,Pro,Annual,96.32,1,33,17,12.7,73.2,13,-8.4,1,16.9,64.3,0,ACH,0.05,0,2.9187878787878785,0.3333333333333333,0.5666666666666667,0,1,0,0,0
CUST_004557,2025-08-25,2026-06-30,10,United States,Technology,Enterprise,Business,Annual,263.64,1,50,20,20.7,66.6,10,25.9,0,17.8,77.8,0,Credit Card,0.05,0,5.2728,0.0,0.6666666666666666,0,0,0,0,0
CUST_004558,2022-03-09,2026-06-30,51,United Kingdom,Professional Services,Small,Basic,Monthly,47.72,1,15,12,2.7,15.9,18,-16.0,2,30.8,64.8,0,Credit Card,0.15000000000000002,0,3.1813333333333333,0.6666666666666666,0.4,1,1,0,0,0
CUST_004559,2022-09-22,2026-06-30,45,United Kingdom,Manufacturing,Small,Basic,Monthly,52.32,0,21,11,9.0,36.5,19,-21.3,1,28.9,61.1,1,Credit Card,0.23000000000000004,1,2.4914285714285715,0.3333333333333333,0.36666666666666664,1,1,0,1,0
CUST_004560,2023-03-25,2026-06-30,39,Germany,Technology,Enterprise,Pro,Monthly,98.77,0,24,16,17.1,67.2,14,-10.8,2,29.6,77.7,0,ACH,0.05,1,4.1154166666666665,0.6666666666666666,0.5333333333333333,1,1,0,0,0
CUST_004561,2024-01-06,2026-06-30,29,Germany,Technology,Small,Basic,Monthly,49.92,1,21,7,6.7,36.3,23,9.9,3,33.4,60.8,0,ACH,0.21999999999999997,1,2.3771428571428572,1.0,0.23333333333333334,1,0,0,0,0
CUST_004562,2024-05-07,2026-06-30,25,United States,Manufacturing,Mid-Market,Pro,Annual,101.72,1,30,13,14.8,50.7,17,9.9,1,26.5,69.9,0,Credit Card,0.05,0,3.3906666666666667,0.3333333333333333,0.43333333333333335,1,0,0,0,0
CUST_004563,2026-04-25,2026-06-30,2,United States,Technology,Enterprise,Pro,Annual,101.28,1,42,19,16.2,46.4,11,27.0,0,20.8,86.2,0,Credit Card,0.05,0,2.4114285714285715,0.0,0.6333333333333333,0,0,0,0,0
CUST_004564,2025-06-28,2026-06-30,12,United Kingdom,Healthcare,Small,Basic,Monthly,49.56,1,19,5,11.9,23.4,25,39.7,2,30.2,65.6,1,ACH,0.25,0,2.608421052631579,0.6666666666666666,0.16666666666666666,1,0,0,1,0
CUST_004565,2022-01-02,2026-06-30,53,United Kingdom,Technology,Small,Basic,Annual,54.27,1,20,9,12.5,30.2,21,12.4,0,27.6,64.4,1,Credit Card,0.25,1,2.7135000000000002,0.0,0.3,1,0,0,1,0
CUST_004566,2024-09-30,2026-06-30,20,United Kingdom,Retail,Enterprise,Business,Annual,263.05,0,68,21,19.5,66.8,9,-13.7,1,16.6,80.1,0,ACH,0.05,0,3.8683823529411767,0.3333333333333333,0.7,0,1,0,0,0
CUST_004567,2022-12-14,2026-06-30,42,United States,Professional Services,Mid-Market,Business,Annual,217.17,0,70,21,20.9,76.4,9,18.2,0,16.8,88.3,1,Credit Card,0.13,0,3.1024285714285713,0.0,0.7,0,0,0,1,0
CUST_004568,2022-12-15,2026-06-30,42,Australia,Technology,Enterprise,Enterprise,Annual,592.76,1,101,21,23.8,90.8,9,1.3,0,13.5,86.7,0,Credit Card,0.05,1,5.868910891089109,0.0,0.7,0,0,0,0,0
CUST_004569,2024-11-22,2026-06-30,19,United States,Professional Services,Enterprise,Enterprise,Annual,643.51,1,74,25,27.4,92.6,5,0.6,1,12.4,84.4,0,Credit Card,0.05,0,8.696081081081081,0.3333333333333333,0.8333333333333334,0,0,0,0,0
CUST_004570,2025-05-30,2026-06-30,13,United Kingdom,Professional Services,Mid-Market,Pro,Annual,94.98,1,39,12,21.3,47.8,18,-1.9,1,19.5,71.7,0,Wire Transfer,0.05,0,2.4353846153846157,0.3333333333333333,0.4,1,1,0,0,0
CUST_004571,2023-01-06,2026-06-30,41,United States,Professional Services,Small,Pro,Monthly,99.02,0,25,16,12.1,53.5,14,-20.3,2,24.2,72.9,0,ACH,0.15000000000000002,0,3.9608,0.6666666666666666,0.5333333333333333,1,1,0,0,0
CUST_004572,2025-12-15,2026-06-30,6,United Kingdom,Manufacturing,Small,Pro,Annual,99.39,1,26,14,20.7,62.7,16,-16.2,1,27.0,78.6,0,ACH,0.15000000000000002,0,3.8226923076923076,0.3333333333333333,0.4666666666666667,1,1,0,0,0
CUST_004573,2023-12-25,2026-06-30,30,Canada,Professional Services,Small,Basic,Monthly,52.9,0,17,12,5.5,20.7,18,-24.3,5,33.3,56.0,1,ACH,0.38,1,3.111764705882353,1.6666666666666667,0.4,1,1,1,1,0
CUST_004574,2022-01-18,2026-06-30,53,Germany,Retail,Small,Basic,Monthly,46.44,1,23,12,12.8,28.2,18,-35.3,1,24.5,72.1,0,Credit Card,0.15000000000000002,0,2.0191304347826087,0.3333333333333333,0.4,1,1,0,0,0
CUST_004575,2022-12-02,2026-06-30,42,United States,Professional Services,Mid-Market,Pro,Monthly,94.53,1,33,12,16.9,52.4,18,4.8,0,23.9,81.8,0,ACH,0.05,0,2.8645454545454547,0.0,0.4,1,0,0,0,0
CUST_004576,2022-08-29,2026-06-30,46,United Kingdom,Technology,Enterprise,Business,Annual,255.29,1,51,24,28.6,71.3,6,29.4,0,10.3,74.6,0,Credit Card,0.05,0,5.005686274509804,0.0,0.8,0,0,0,0,0
CUST_004577,2026-01-02,2026-06-30,5,United States,Manufacturing,Enterprise,Business,Annual,253.29,0,65,18,12.3,87.0,12,8.2,1,15.0,79.7,1,Wire Transfer,0.13,0,3.8967692307692308,0.3333333333333333,0.6,0,0,0,1,0
CUST_004578,2025-06-07,2026-06-30,12,Germany,Retail,Enterprise,Business,Annual,255.5,0,54,24,18.8,61.8,6,13.4,1,17.8,77.4,2,ACH,0.13,0,4.731481481481482,0.3333333333333333,0.8,0,0,0,1,0
CUST_004579,2025-01-23,2026-06-30,17,United States,Technology,Small,Basic,Monthly,49.79,1,19,4,16.7,11.6,26,40.6,2,33.4,65.6,1,Credit Card,0.25,0,2.6205263157894736,0.6666666666666666,0.13333333333333333,1,0,0,1,0
CUST_004580,2024-12-23,2026-06-30,18,United States,Finance,Small,Basic,Monthly,48.71,1,18,12,10.4,44.3,18,-20.7,5,34.4,65.1,0,ACH,0.2,1,2.7061111111111114,1.6666666666666667,0.4,1,1,0,0,0
CUST_004581,2025-06-17,2026-06-30,12,Germany,Technology,Small,Basic,Monthly,50.37,1,12,5,12.2,23.1,25,31.5,2,26.1,65.3,0,Credit Card,0.16999999999999998,0,4.1975,0.6666666666666666,0.16666666666666666,1,0,0,0,0
CUST_004582,2021-08-21,2026-06-30,58,United States,Healthcare,Mid-Market,Enterprise,Annual,605.15,1,106,23,26.6,85.6,7,24.7,1,13.9,80.7,0,Credit Card,0.05,0,5.708962264150943,0.3333333333333333,0.7666666666666667,0,0,0,0,0
CUST_004583,2025-08-08,2026-06-30,10,United States,Technology,Enterprise,Pro,Annual,97.77,1,23,13,11.7,57.5,17,-0.0,3,22.1,67.5,1,Credit Card,0.18,0,4.250869565217391,1.0,0.43333333333333335,1,0,0,1,0
